,X,Y,PID,SSL,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,METEREDAREAS_ENERGY,METEREDAREAS_WATER,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LASTUPDATE
18298,-76.99587628,38.93245679,PM4008453,3657    0832,The Catholic University of America,4008453,The Catholic University of America,2016,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,2001995.0,,104.3,106.2,241.3,241.9,18867.1,9.4,,54530.4,Whole Building,,826671.8219,0.0,300821.0,400357.7424,140507.4193,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,36996503.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18299,-76.99599457,38.9394607,PM4008453,3821    0044; PAR 01330130,The Catholic University of America,4008453,The Catholic University of America,2018,In Compliance,3502 JOHN MCCORMACK RD NE,CATHOLIC UNIVERSITY OF AMERICA,5.0,20064-0001,1920.0,College/University,Mixed Use Property,0,2266804.0,,125.2,127.0,215.3,216.7,19698.6,8.7,,46190.3,Whole Property,Whole Property,1750524.165,0.0,300821.0,400347.4528,141284.9131,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,33426387.1,391824.2,536335.5,373548.4,653301.7,483527.4,283222.5,131572.4,85172.8,96716.1,381205.4,713326.7,642509.8,9151679.9,8662493.9,9444568.1,9346305.3,10635898.4,11507978.9,12473220.0,4178329.0,8397161.2,11180191.9,9751151.6,9321868.4,2022/05/04 00:00:00+00
18300,-76.99599457,38.9394607,PM4008453,3821    0044,The Catholic University of America,4008453,The Catholic University of America,2019,In Compliance,620 MICHIGAN AVE NE,CATHOLIC UNIVERSITY OF AMERICA,5.0,20064-0001,,College/University,Mixed Use Property,2001995,2253147.2,,105.5,109.3,207.7,211.7,17939.3,8.0,,52028.3,Whole Property,,1129674.326,0.0,300821.0,400347.4528,141284.9131,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,36559552.5,25893304.4,20632669.1,19956927.3,6497798.6,1984993.7,665340.0,616047.2,745497.2,965159.9,2059122.4,14742278.7,18208294.2,10193355.0,9555382.3,10217809.4,10255108.8,11431567.4,12086513.3,13654293.0,14155802.0,6503803.5,8084543.4,9648106.7,8954923.3,2022/05/04 00:00:00+00
18301,-76.99902662,38.93588327,PM4008453,3821    0044,The Catholic University of America,4008453,The Catholic University of America,2020,In Compliance,3502 JOHN MCCORMACK ROAD NE,CATHOLIC UNIVERSITY OF AMERICA,5.0,20064,,College/University,College/University,2001995,2234224.0,,86.3,93.3,174.8,182.1,14820.3,6.6,,32530.8,Whole Property,,854228.8728,0.0,300821.0,400084.59,140887.7797,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,31488883.5,19392587.2,18435857.6,13740413.5,4003638.7,1023790.1,564160.7,446251.0,594175.5,884842.4,3315559.7,8205026.5,14816584.3,9155585.4,9077885.6,8447252.0,6873923.9,7771038.0,9458684.3,11232024.4,11485042.4,9647348.5,8849591.6,7901266.6,7540440.9,2022/05/04 00:00:00+00
18302,-76.99914266,38.93592333,PM4008453,3821    0044,The Catholic University of America,4008453,The Catholic University of America,2021,In Compliance,3502 JOHN MCCORMACK RD NE,CATHOLIC UNIVERSITY OF AMERICA,5.0,20064,1900.0,College/University,College/University,2001995,2238395.6,,89.9,93.2,187.4,189.5,15418.0,6.9,,64426.8,Whole Property,,822884.7255,0.0,300821.0,400074.5301,140892.2266,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,34869707.8,15996557.9,15139752.5,10492588.4,4989411.5,2935364.1,1806183.7,505841.9,595176.8,2374569.7,4409251.8,11365686.8,11678087.5,7909451.2,7639717.2,8705932.6,8671153.5,9534023.7,10503868.5,11617784.7,12541985.2,12081755.6,11114302.4,9624262.8,9031219.9,2022/05/04 00:00:00+00
18303,-76.99509939,38.93310166,PM4008454,3657    0832,"Flather Hall, Aquinas Hall, and Kane Health Center",4008453,The Catholic University of America,2013,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166570,104837.0,,7.0,7.1,7.4,7.4,39.1,0.4,,4575.7,Another configuration,,7376.562,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18304,-76.99509939,38.93310166,PM4008454,3657    0832,"Flather Hall, Aquinas Hall, and Kane Health Center",4008453,The Catholic University of America,2014,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,104837.0,,6.0,6.0,6.3,6.3,33.6,0.3,,4492.5,Another configuration,,6331.375874,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18305,-76.99501079,38.9329847,PM4008454,3657    0832,"Flather Hall, Aquinas Hall, and Kane Health Center",4008453,The Catholic University of America,2015,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,104837.0,,5.7,5.9,6.0,6.2,32.0,0.3,,5462.0,Another configuration,,6020.546928,0.0,300821.0,400432.7811,140566.0255,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18306,-76.99587628,38.93245679,PM4008454,3657    0832,"Flather Hall, Aquinas Hall, and Kane Health Center",4008453,The Catholic University of America,2016,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,104837.0,,6.0,6.1,6.3,6.4,33.3,0.3,,3848.3,Another configuration,,6268.695117,0.0,300821.0,400357.7424,140507.4193,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18307,-76.99509939,38.93310166,PM4008456,3657    0832,Multiple Buildings #1,4008453,The Catholic University of America,2013,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166570,804605.0,,3.3,3.4,6.5,6.5,227.9,0.3,,3166.1,Another configuration,,15411.803,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,338118.4231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18308,-76.99509939,38.93310166,PM4008456,3657    0832,Multiple Buildings #1,4008453,The Catholic University of America,2014,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,804605.0,,3.3,3.3,6.3,6.3,228.3,0.3,,4468.4,Another configuration,,15211.8219,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,322851.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18309,-76.99501079,38.9329847,PM4008456,3657    0832,Multiple Buildings #1,4008453,The Catholic University of America,2015,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,804605.0,,3.2,3.2,5.9,6.0,216.7,0.3,,8276.7,Another configuration,,15463.72052,0.0,300821.0,400432.7811,140566.0255,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,294592.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18310,-76.99587628,38.93245679,PM4008456,3657    0832,Multiple Buildings #1,4008453,The Catholic University of America,2016,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,804605.0,,1.9,1.9,2.0,2.0,80.3,0.1,,18406.3,Another configuration,,15114.04516,0.0,300821.0,400357.7424,140507.4193,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18311,-76.99509939,38.93310166,PM4008505,3657    0832,Hartke Theater,4008453,The Catholic University of America,2013,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166570,70014.0,,0.0,0.0,0.0,0.0,0.0,0.0,,368.2,Another configuration,,0.0,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,15.8264928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18312,-76.99509939,38.93310166,PM4008505,3657    0832,Hartke Theater,4008453,The Catholic University of America,2014,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,70014.0,,0.0,0.0,0.0,0.0,0.0,0.0,,526.5,Another configuration,,0.0,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18313,-76.99501079,38.9329847,PM4008505,3657    0832,Hartke Theater,4008453,The Catholic University of America,2015,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,70014.0,,0.0,0.0,0.0,0.0,0.0,0.0,,526.9,Another configuration,,0.0,0.0,300821.0,400432.7811,140566.0255,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18314,-76.99587628,38.93245679,PM4008505,3657    0832,Hartke Theater,4008453,The Catholic University of America,2016,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,70014.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1925.2,Another configuration,,0.0,0.0,300821.0,400357.7424,140507.4193,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18315,-76.99509939,38.93310166,PM4008506,3657    0832,Columbus School of Law,4008453,The Catholic University of America,2013,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166570,188412.0,,1.0,1.0,1.1,1.1,10.2,0.1,,3547.3,Another configuration,,1930.81,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18316,-76.99509939,38.93310166,PM4008506,3657    0832,Columbus School of Law,4008453,The Catholic University of America,2014,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,188412.0,,0.9,0.9,1.0,1.0,9.4,0.0,,2903.0,Another configuration,,1768.567555,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18317,-76.99501079,38.9329847,PM4008506,3657    0832,Columbus School of Law,4008453,The Catholic University of America,2015,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,188412.0,,0.9,0.9,0.9,0.9,8.5,0.0,,3869.9,Another configuration,,1602.314126,0.0,300821.0,400432.7811,140566.0255,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18318,-76.99587628,38.93245679,PM4008506,3657    0832,Columbus School of Law,4008453,The Catholic University of America,2016,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,188412.0,,0.5,0.5,0.5,0.5,4.7,0.0,,4862.2,Another configuration,,887.787876,0.0,300821.0,400357.7424,140507.4193,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18319,-76.99509939,38.93310166,PM4008507,3657    0832,Maloney Hall,4008453,The Catholic University of America,2013,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166570,49825.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Another configuration,,4.112,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18320,-76.99509939,38.93310166,PM4008507,3657    0832,Maloney Hall,4008453,The Catholic University of America,2014,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,49825.0,,0.0,0.0,0.0,0.0,0.0,0.0,,432.5,Another configuration,,0.0,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18321,-76.99501079,38.9329847,PM4008507,3657    0832,Maloney Hall,4008453,The Catholic University of America,2015,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,49825.0,,0.0,0.0,0.0,0.0,0.0,0.0,,349.9,Another configuration,,0.0,0.0,300821.0,400432.7811,140566.0255,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18322,-76.99587628,38.93245679,PM4008507,3657    0832,Maloney Hall,4008453,The Catholic University of America,2016,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,49825.0,,0.0,0.0,0.0,0.0,0.0,0.0,,5.3,Another configuration,,0.0,0.0,300821.0,400357.7424,140507.4193,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18327,-76.99509939,38.93310166,PM4008511,3657    0832,McCort Ward,4008453,The Catholic University of America,2013,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166570,32025.0,,0.1,0.1,0.1,0.1,0.1,0.0,,6438.2,Another configuration,,23.619,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18328,-76.99509939,38.93310166,PM4008511,3657    0832,McCort Ward,4008453,The Catholic University of America,2014,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,32025.0,,0.2,0.2,0.2,0.2,0.3,0.0,,6906.2,Another configuration,,52.3512612,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18329,-76.99501079,38.9329847,PM4008511,3657    0832,McCort Ward,4008453,The Catholic University of America,2015,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,32025.0,,0.1,0.1,0.1,0.1,0.2,0.0,,1965.1,Another configuration,,33.21010352,0.0,300821.0,400432.7811,140566.0255,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18330,-76.99587628,38.93245679,PM4008511,3657    0832,McCort Ward,4008453,The Catholic University of America,2016,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,32025.0,,0.1,0.1,0.1,0.1,0.1,0.0,,416.7,Another configuration,,23.60733476,0.0,300821.0,400357.7424,140507.4193,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18331,-76.99509939,38.93310166,PM4008512,3657    0832,Power Plant,4008453,The Catholic University of America,2013,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166570,31919.0,,0.2,0.2,0.2,0.2,0.3,0.0,,4292.6,Another configuration,,48.253,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18332,-76.99509939,38.93310166,PM4008512,3657    0832,Power Plant,4008453,The Catholic University of America,2014,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,31919.0,,0.1,0.1,0.2,0.2,0.2,0.0,,5671.5,Another configuration,,45.6113313,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18333,-76.99501079,38.9329847,PM4008512,3657    0832,Power Plant,4008453,The Catholic University of America,2015,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,31919.0,,0.1,0.1,0.1,0.1,0.2,0.0,,5017.6,Another configuration,,42.39194846,0.0,300821.0,400432.7811,140566.0255,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18334,-76.99587628,38.93245679,PM4008512,3657    0832,Power Plant,4008453,The Catholic University of America,2016,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,31919.0,,0.1,0.1,0.1,0.1,0.2,0.0,,2915.0,Another configuration,,42.27815396,0.0,300821.0,400357.7424,140507.4193,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18335,-76.99509939,38.93310166,PM4008513,3657    0832,Nursing Bio,4008453,The Catholic University of America,2013,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166570,30046.0,,0.0,0.0,0.0,0.0,0.1,0.0,,50.3,Another configuration,,11.713,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18336,-76.99509939,38.93310166,PM4008513,3657    0832,Nursing Bio,4008453,The Catholic University of America,2014,In Compliance,701 MICHIGAN AV,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,30046.0,,0.0,0.0,0.0,0.0,0.1,0.0,,170.9,Another configuration,,11.28599971,0.0,300821.0,400425.0988,140579.008,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18337,-76.99501079,38.9329847,PM4008513,3657    0832,Nursing Bio,4008453,The Catholic University of America,2015,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,30046.0,,0.0,0.0,0.0,0.0,0.1,0.0,,71.4,Another configuration,,10.25999981,0.0,300821.0,400432.7811,140566.0255,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
18338,-76.99587628,38.93245679,PM4008513,3657    0832,Nursing Bio,4008453,The Catholic University of America,2016,In Compliance,716 MONROE ST NE,THE CATHOLIC UNIVERSITY OF AMERICA,5.0,20017,2012.0,College/University,College/University,166575,30046.0,,0.0,0.0,0.0,0.0,0.0,0.0,,76.4,Another configuration,,9.23399996,0.0,300821.0,400357.7424,140507.4193,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
